Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,DailyCases,CumulativeCases,Deaths
2020-12-21,S92000003,Scotland,1304,114898,2102.049030369557,123.58214416392244,25,4577,83.73582144163923,6917,1025821,18767.306988657157,30734,1512,4.919632979761827,5.2746851615258254,11081,19653,107.0,,10.0,,390,1122,1304,114898,4577
2020-12-22,S92000003,Scotland,1326,116224,2126.308086351994,128.94255396999634,28,4605,84.24807903402854,6657,1032478,18889.096231247717,32415,1500,4.627487274409996,5.3315065619550825,9241,23174,104.0,,3.0,,303,1197,1326,116224,4605
2020-12-23,S92000003,Scotland,1313,117537,2150.32930845225,134.156604463959,35,4640,84.88840102451519,5860,1038338,18996.30442736919,27703,1504,5.429014908132693,5.4434679671114425,8336,19367,105.0,,6.0,,265,1239,1313,117537,4640
2020-12-24,S92000003,Scotland,1017,118554,2168.935236004391,136.09586534943284,36,4676,85.54701792901574,3358,1041696,19057.73874862788,13951,1140,8.171457243208371,5.775135470722804,4742,9209,95.0,,1.0,,205,935,1017,118554,4676
2020-12-25,S92000003,Scotland,515,119069,2178.3571167215514,128.6864251738017,35,4711,86.18733991950238,1201,1042897,19079.71094035858,4510,598,13.259423503325944,6.036373401763469,2367,2143,78.0,,5.0,,122,476,515,119069,4711
2020-12-26,S92000003,Scotland,1050,120119,2197.566776436151,134.22978412001464,34,4745,86.80936699597513,2650,1045547,19128.192462495423,8945,1176,13.147009502515372,6.378929740427799,3905,5040,109.0,,7.0,,230,946,1050,120119,4745
2020-12-27,S92000003,Scotland,1681,121800,2228.3205268935235,150.12806439809734,34,4779,87.43139407244786,3742,1049289,19196.65203073545,13378,1867,13.955748243384662,7.062657631650916,5066,8312,142.0,,8.0,,287,1580,1681,121800,4779
2020-12-28,S92000003,Scotland,1804,123604,2261.3245517746063,159.27552140504935,31,4810,87.99853640687888,3913,1053202,19268.240029271863,20659,1990,9.632605644029235,8.041230328806114,8654,12005,155.0,,11.0,,406,1584,1804,123604,4810
2020-12-29,S92000003,Scotland,3133,126737,2318.642517380168,192.33443102817415,26,4836,88.47420417124039,5845,1059047,19375.173801683133,35114,3356,9.557441476334226,9.36021245774988,10824,24290,156.0,,12.0,,466,2890,3133,126737,4836
2020-12-30,S92000003,Scotland,2963,129700,2372.850347603366,222.521039151116,32,4868,89.05964141968532,6215,1065262,19488.876692279548,31401,3192,10.165281360466228,10.408884165116678,9704,21697,192.0,,7.0,,451,2741,2963,129700,4868
2020-12-31,S92000003,Scotland,2374,132074,2416.2824734723745,247.3472374679839,44,4912,89.86461763629711,5109,1070371,19582.34540797658,18720,2612,13.952991452991451,11.143927008069197,6167,12553,173.0,,9.0,,409,2203,2374,132074,4912
2021-01-01,S92000003,Scotland,1159,133233,2437.4862788144897,259.12916209293815,35,4947,90.50493962678377,2138,1072509,19621.45993413831,8394,1275,15.18942101501072,11.322660693501987,3714,4680,135.0,,14.0,,228,1047,1159,133233,4947
2021-01-02,S92000003,Scotland,2211,135444,2477.9363336992315,280.3695572630809,42,4989,91.27332601536772,4533,1077042,19704.390779363337,15245,2400,15.74286651361102,11.679996641266245,4824,10421,153.0,,9.0,,328,2072,2211,135444,4989
2021-01-03,S92000003,Scotland,2218,137662,2518.514452982071,290.1939260885474,42,5031,92.0417124039517,5015,1082057,19796.139773143062,17058,2390,14.01102122171415,11.743558608645824,6116,10942,137.0,,10.0,,393,1997,2218,137662,5031
2021-01-04,S92000003,Scotland,2376,140038,2561.983168679107,300.65861690450055,37,5068,92.71862422246616,5109,1087166,19889.608488840106,24450,2644,10.813905930470348,11.882406139032597,9175,15275,187.0,,12.0,,537,2107,2376,140038,5068
2021-01-05,S92000003,Scotland,3050,143088,2617.7826564215147,299.1401390413465,40,5108,93.45042078302232,7355,1094521,20024.167581412366,37296,3420,9.16988416988417,11.754411263469756,12055,25241,195.0,,17.0,,718,2702,3050,143088,5108
2021-01-06,S92000003,Scotland,2548,145636,2664.398097328942,291.5477497255763,48,5156,94.32857665568972,6478,1100999,20142.68203439444,30395,2899,9.53775291988814,11.639108460127476,10813,19582,200.0,,13.0,,581,2318,2548,145636,5156
2021-01-07,S92000003,Scotland,2197,147833,2704.59202341749,288.3095499451153,44,5200,95.13355287230152,6035,1107034,20253.091840468347,25211,2646,10.495418666455118,11.182607925390228,9253,15958,204.0,,18.0,,774,1872,2197,147833,5200
2021-01-08,S92000003,Scotland,1823,149656,2737.943651664837,300.4573728503476,42,5242,95.90193926088548,5452,1112486,20352.835711672156,21495,2230,10.374505698999767,10.88460414840783,8920,12575,198.0,,11.0,,582,1648,1823,149656,5242
2021-01-09,S92000003,Scotland,1497,151153,2765.331137943652,287.39480424442,38,5280,96.59714599341385,3953,1116439,20425.15550676912,13711,1752,12.778061410546275,10.601004622205451,5538,8173,182.0,,21.0,,422,1330,1497,151153,5280
2021-01-10,S92000003,Scotland,1423,152576,2791.364800585437,272.8503476033663,59,5339,97.6765459202342,3702,1120141,20492.883278448597,13424,1662,12.380810488676996,10.394500608499715,6021,7403,168.0,,15.0,,444,1218,1423,152576,5339
2021-01-11,S92000003,Scotland,2087,154663,2829.546286132455,267.563117453348,48,5387,98.55470179290155,5961,1126102,20601.939260885472,29253,2381,8.139336136464637,9.948180460813305,12145,17108,241.0,,9.0,,606,1775,2087,154663,5387
2021-01-12,S92000003,Scotland,1977,156640,2865.715331137944,247.93267471642883,51,5438,99.48774240761068,4935,1131037,20692.22466154409,31065,2410,7.757926927410269,9.711097876684857,12951,18114,210.0,,16.0,,756,1654,1977,156640,5438
2021-01-13,S92000003,Scotland,1712,158352,2897.0362239297474,232.63812660080492,51,5489,100.4207830223198,4688,1135725,20777.991218441275,25123,2097,8.34693308920113,9.52901143883176,10533,14590,180.0,,16.0,,625,1472,1712,158352,5489
2021-01-14,S92000003,Scotland,1620,159972,2926.6739846322725,222.0819612147823,58,5547,101.48188803512625,4196,1139921,20854.75667764361,20739,1996,9.624379188967644,9.384406692074156,8608,12131,204.0,,19.0,,530,1466,1620,159972,5547
2021-01-15,S92000003,Scotland,1535,161507,2954.756677643615,216.8130259787779,58,5605,102.54299304793268,4633,1144554,20939.517014270037,20018,1820,9.091817364372066,9.207411320459393,9322,10696,184.0,,13.0,,472,1348,1535,161507,5605
2021-01-16,S92000003,Scotland,1176,162683,2976.271496523966,210.9403585803147,76,5681,103.9334065129894,3245,1147799,20998.884010245158,12466,1392,11.16637253329055,9.046078586081745,5858,6608,170.0,,17.0,,347,1045,1176,162683,5681
2021-01-17,S92000003,Scotland,1199,163882,2998.207098426637,206.84229784120012,43,5724,104.72008781558728,2838,1150637,21050.80497621661,11206,1446,12.903801534892024,9.03583105357977,5540,5666,160.0,,15.0,,410,1036,1199,163882,5724
2021-01-18,S92000003,Scotland,1735,165617,3029.948774240761,200.4024881083059,63,5787,105.87266739846322,5312,1155949,21147.98755945847,28889,2064,7.144587905431132,8.845798830816154,14622,14267,175.0,,19.0,,557,1507,1735,165617,5787
2021-01-19,S92000003,Scotland,1548,167165,3058.269301134285,192.553969996341,70,5857,107.15331137943652,5040,1160989,21240.193926088545,30016,1831,6.100079957356077,8.518291491812443,14564,15452,197.0,,15.0,,517,1314,1548,167165,5857
2021-01-20,S92000003,Scotland,1572,168737,3087.028905964142,189.99268203439445,66,5923,108.36077570435418,4441,1165430,21321.441639224297,24796,1876,7.565736409098242,8.387902518058462,12386,12410,184.0,,17.0,,565,1311,1572,168737,5923
2021-01-21,S92000003,Scotland,1240,169977,3109.714599341383,183.04061470911088,57,5980,109.40358580314673,4418,1169848,21402.268569337724,21363,1598,7.480222815147686,8.085160735173508,10054,11309,194.0,,17.0,,538,1060,1240,169977,5980
2021-01-22,S92000003,Scotland,1228,171205,3132.1807537504574,177.4240761068423,68,6048,110.6476399560922,4156,1174004,21478.30223197951,18943,1470,7.760122472681201,7.907014538289127,9975,8968,170.0,,8.0,,434,1036,1228,171205,6048
2021-01-23,S92000003,Scotland,936,172141,3149.304793267472,173.0332967435053,53,6101,111.61727039882912,3394,1177398,21540.3951701427,11624,1109,9.540605643496216,7.75962461777345,5070,6554,147.0,,7.0,,305,804,936,172141,6101
2021-01-24,S92000003,Scotland,857,172998,3164.983534577388,166.7764361507501,70,6171,112.8979143798024,2963,1180361,21594.603000365896,10712,984,9.185959671396564,7.4701215637235805,5176,5536,119.0,,9.0,,253,731,857,172998,6171
2021-01-25,S92000003,Scotland,1318,174316,3189.096231247713,159.14745700695207,52,6223,113.84924990852544,4939,1185300,21684.96158068057,26507,1599,6.032368808239333,7.2707191531039665,15050,11457,148.0,,14.0,,502,1097,1318,174316,6223
2021-01-26,S92000003,Scotland,1178,175494,3210.647639956092,152.37833882180755,50,6273,114.76399560922064,4163,1189463,21761.12330772045,27252,1418,5.203287832085719,7.120547886994766,15829,11423,160.0,,6.0,,403,1015,1178,175494,6273
2021-01-27,S92000003,Scotland,1112,176606,3230.9915843395534,143.96267837541163,61,6334,115.8799853640688,4315,1193778,21840.06586169045,22619,1314,5.809275387948185,6.827794561933535,12422,10197,157.0,,13.0,,344,970,1112,176606,6334
2021-01-28,S92000003,Scotland,1113,177719,3251.3538236370287,141.63922429564582,46,6380,116.72155140870838,4509,1198287,21922.557628979142,21071,1310,6.217075601537658,6.634565480652787,10328,10743,140.0,,8.0,,400,910,1113,177719,6380
2021-01-29,S92000003,Scotland,961,178680,3268.935236004391,136.7544822539334,59,6439,117.80095133552872,3992,1202279,21995.59092572265,17483,1159,6.629297031401933,6.478567473846781,9237,8246,152.0,,12.0,,324,835,961,178680,6439
2021-01-30,S92000003,Scotland,779,179459,3283.186974021222,133.88218075375045,44,6483,118.60592755214051,2833,1205112,22047.42041712404,10537,931,8.835531935085887,6.39957115897225,4880,5657,117.0,,9.0,,221,710,779,179459,6483
2021-01-31,S92000003,Scotland,809,180268,3297.9875594584705,133.00402488108307,48,6531,119.4840834248079,2460,1207572,22092.425905598244,9806,966,9.851111564348358,6.429125854740343,5019,4787,108.0,,12.0,,240,726,809,180268,6531
2021-02-01,S92000003,Scotland,1095,181363,3318.020490303696,128.92425905598245,43,6574,120.27076472740578,4209,1211781,22169.429198682767,24555,1302,5.302382406841784,6.300488287842308,15672,8883,123.0,,9.0,,325,977,1095,181363,6574
2021-02-02,S92000003,Scotland,1049,182412,3337.211855104281,126.5642151481888,44,6618,121.07574094401755,4039,1215820,22243.322356384924,27108,1246,4.5964290984211305,6.178151210025605,17207,9901,113.0,,11.0,,348,898,1049,182412,6618
2021-02-03,S92000003,Scotland,930,183342,3354.226125137212,123.23454079765824,48,6666,121.95389681668496,3703,1219523,22311.068422978413,21780,1107,5.082644628099174,6.06090373280943,13180,8600,111.0,,5.0,,281,826,930,183342,6666
2021-02-04,S92000003,Scotland,899,184241,3370.673252835712,119.31942919868276,32,6698,122.5393340651299,3831,1223354,22381.15623856568,20882,1073,5.138396705296428,5.89023162896989,11210,9672,111.0,,7.0,,273,800,899,184241,6698
2021-02-05,S92000003,Scotland,935,185176,3387.778997438712,118.84376143432128,44,6742,123.34431028174168,3672,1227026,22448.335162824733,17944,1081,6.024297815425769,5.810937170090188,9918,8026,114.0,,14.0,,291,790,935,185176,6742
2021-02-06,S92000003,Scotland,698,185874,3400.548847420417,117.36187339919503,51,6793,124.27735089645078,2533,1229559,22494.676180021957,9856,805,8.167613636363637,5.74542753408979,4878,4978,92.0,,7.0,,154,651,698,185874,6793
2021-02-07,S92000003,Scotland,654,186528,3412.5137211855103,114.52616172703988,42,6835,125.04573728503476,2278,1231837,22536.35199414563,9200,780,8.478260869565217,5.630306491528651,4908,4292,96.0,,10.0,,208,572,654,186528,6835
2021-02-08,S92000003,Scotland,991,187519,3430.643980973289,112.62349066959383,40,6875,125.77753384559092,3660,1235497,22603.31137943652,23519,1155,4.910923083464433,5.562250074833639,15665,7854,83.0,,15.0,,315,840,991,187519,6875
2021-02-09,S92000003,Scotland,758,188277,3444.5115257958287,107.29967069154776,49,6924,126.67398463227222,2827,1238324,22655.031101353823,21985,888,4.039117580168297,5.503890832973811,15756,6229,97.0,,9.0,,300,588,758,188277,6924
2021-02-10,S92000003,Scotland,845,189122,3459.9707281375777,105.7446030003659,37,6961,127.35089645078668,2843,1241167,22707.043541895357,18369,1006,5.476618215471719,5.575130384789126,11929,6440,80.0,,7.0,,326,680,845,189122,6961
2021-02-11,S92000003,Scotland,842,189964,3475.375045737285,104.70179290157336,35,6996,127.99121844127332,3460,1244627,22770.34394438346,20219,1015,5.020030664226717,5.557757737918277,11116,9103,95.0,,12.0,,331,684,842,189964,6996
2021-02-12,S92000003,Scotland,902,190866,3491.8770581778267,104.09806073911452,41,7037,128.7413099158434,3648,1248275,22837.083790706183,17615,1027,5.830258302583026,5.528183301176685,9403,8212,94.0,,12.0,,283,744,902,190866,7037
2021-02-13,S92000003,Scotland,542,191408,3501.7929015733625,101.24405415294548,32,7069,129.32674716428832,2538,1250813,22883.516282473476,9783,641,6.552182357150159,5.395641726737924,4785,4998,70.0,,7.0,,154,487,542,191408,7069
2021-02-14,S92000003,Scotland,681,192089,3514.251738016831,101.73801683132088,32,7101,129.91218441273327,2250,1253063,22924.67983900476,9258,775,8.371138474832577,5.388909133070527,4927,4331,63.0,,9.0,,173,602,681,192089,7101
2021-02-15,S92000003,Scotland,963,193052,3531.8697402122207,101.22575923893156,34,7135,130.534211489206,3788,1256851,22993.98097328943,24548,1102,4.489164086687306,5.299851367663845,16652,7896,90.0,,13.0,,273,829,963,193052,7135
2021-02-16,S92000003,Scotland,912,193964,3548.554701792902,104.0431759970728,26,7161,131.0098792535675,3712,1260563,23061.89169410904,25697,1055,4.105537611394326,5.276159663396792,18127,7570,98.0,,8.0,,231,824,912,193964,7161
2021-02-17,S92000003,Scotland,825,194789,3563.6480058543725,103.67727771679472,28,7189,131.52213684595682,3469,1264032,23125.35675082327,20833,978,4.694475111601785,5.152673247207959,13726,7107,74.0,,8.0,,216,762,825,194789,7189
2021-02-18,S92000003,Scotland,879,195668,3579.729235272594,104.3541895353092,35,7224,132.16245883644345,4170,1268202,23201.64654226125,23216,1012,4.359062715368712,5.032455135547919,12021,11195,77.0,,9.0,,217,795,879,195668,7224
2021-02-19,S92000003,Scotland,890,196558,3596.0117087449685,104.13465056714234,44,7268,132.96743505305523,4247,1272449,23279.345042078305,19494,1027,5.268287678259977,4.961265988601887,9536,9958,91.0,,12.0,,188,839,890,196558,7268
2021-02-20,S92000003,Scotland,660,197218,3608.0863519941454,106.29345042078302,27,7295,133.46139773143065,3024,1275473,23334.668862056347,11480,766,6.672473867595818,4.991600136776534,5085,6395,85.0,,3.0,,136,630,660,197218,7295
2021-02-21,S92000003,Scotland,609,197827,3619.2279546286136,104.97621661178192,20,7315,133.82729601170877,2522,1277995,23380.808635199417,9866,705,7.145753091425096,4.917341305666968,4677,5189,70.0,,10.0,,142,563,609,197827,7315
2021-02-22,S92000003,Scotland,787,198614,3633.626051957556,101.7563117453348,22,7337,134.22978412001464,4457,1282452,23462.349066959385,24945,946,3.79234315494087,4.787834517564248,16795,8150,72.0,,9.0,,204,742,787,198614,7337
2021-02-23,S92000003,Scotland,693,199307,3646.304427369192,97.7497255762898,16,7353,134.5225027442371,3835,1286287,23532.51006220271,25696,809,3.1483499377335,4.6063602154504535,18380,7316,66.0,,6.0,,172,637,693,199307,7353
2021-02-24,S92000003,Scotland,699,200006,3659.0925722649104,95.44456641053787,18,7371,134.85181119648738,3526,1289813,23597.017929015736,21100,796,3.772511848341232,4.463279748448051,14005,7095,57.0,,5.0,,142,654,699,200006,7371
2021-02-25,S92000003,Scotland,628,200634,3670.581778265642,90.85254299304792,20,7391,135.21770947676546,3819,1293632,23666.886205634837,22163,719,3.244145648152326,4.2807100872766135,11056,11107,49.0,,3.0,,122,597,628,200634,7391
2021-02-26,S92000003,Scotland,514,201148,3679.985364068789,83.97365532381998,16,7407,135.51042810098792,3551,1297183,23731.85144529821,17832,604,3.38716913414087,4.016320764641349,8935,8897,62.0,,6.0,,112,492,514,201148,7407
2021-02-27,S92000003,Scotland,414,201562,3687.5594584705455,79.47310647639956,19,7426,135.8580314672521,2604,1299787,23779.491401390413,10199,503,4.931856064320032,3.8558129300991646,4528,5671,50.0,,4.0,,94,409,414,201562,7426
2021-02-28,S92000003,Scotland,426,201988,3695.353091840469,76.1251372118551,9,7435,136.02268569337724,2260,1302047,23820.83790706184,9387,489,5.209332054969639,3.705395897107872,4733,4654,53.0,,3.0,,68,421,426,201988,7435
2021-03-01,S92000003,Scotland,547,202535,3705.3604098060737,71.73435784851812,20,7455,136.38858397365533,4089,1306136,23895.64581046469,23843,663,2.780690349368788,3.5194286591921364,16526,7317,66.0,,7.0,,156,507,547,202535,7455
2021-03-02,S92000003,Scotland,518,203053,3714.837175265277,68.53274789608489,12,7467,136.60812294182216,3689,1309825,23963.135748261982,25455,610,2.396385778825378,3.3728525377176317,18970,6485,63.0,,4.0,,114,496,518,203053,7467
2021-03-03,S92000003,Scotland,495,203548,3723.893157702159,64.80058543724844,11,7478,136.80936699597513,3321,1313146,24023.89315770216,20016,596,2.97761790567546,3.246052988866907,13868,6148,40.0,,9.0,,116,480,495,203548,7478
2021-03-04,S92000003,Scotland,558,204106,3734.1017197219176,63.51994145627516,14,7492,137.06549579216977,3490,1316636,24087.742407610684,22368,657,2.9372317596566524,3.192873741285825,11256,11112,45.0,,0.0,,106,551,558,204106,7492
2021-03-05,S92000003,Scotland,465,204571,3742.608854738383,62.62349066959385,8,7500,137.21185510428103,3671,1320307,24154.90303695573,18562,547,2.9468807240599078,3.13101748440268,8799,9763,38.0,,3.0,,101,446,465,204571,7500
2021-03-06,S92000003,Scotland,480,205051,3751.390413465057,63.83095499451153,10,7510,137.39480424442004,2639,1322946,24203.18331503842,11024,558,5.061683599419449,3.1533427729516665,4639,6385,36.0,,5.0,,76,482,480,205051,7510
2021-03-07,S92000003,Scotland,433,205484,3759.312111233077,63.95901939260885,10,7520,137.5777533845591,2544,1325490,24249.72557628979,10460,497,4.7514340344168255,3.13373011053079,4999,5461,23.0,,4.0,,74,423,433,205484,7520
2021-03-08,S92000003,Scotland,588,206072,3770.069520673253,64.70911086717892,15,7535,137.85217709476763,4577,1330067,24333.461397731437,25490,672,2.6363279717536288,3.101780693533271,17067,8423,34.0,,2.0,,123,549,588,206072,7535
2021-03-09,S92000003,Scotland,653,206725,3782.016099524332,67.17892425905599,10,7545,138.0351262349067,4187,1334254,24410.06220270765,26183,741,2.8300805866401864,3.1826282782637225,18479,7704,45.0,,4.0,,103,638,653,206725,7545
2021-03-10,S92000003,Scotland,622,207347,3793.395536040981,69.5023783388218,5,7550,138.12660080497622,3917,1338171,24481.72338090011,21627,698,3.227447172515837,3.22000677896164,13936,7691,34.0,,2.0,,97,601,622,207347,7550
2021-03-11,S92000003,Scotland,662,208009,3805.506769118185,71.40504939626784,8,7558,138.27296011708745,3772,1341943,24550.73179656056,24113,740,3.068884004478912,3.23951141795008,11811,12302,34.0,,3.0,,115,625,662,208009,7558
2021-03-12,S92000003,Scotland,584,208593,3816.190998902305,73.58214416392244,6,7564,138.3827296011709,4051,1345994,24624.84449323088,21088,654,3.101289833080425,3.257491874129371,9271,11817,40.0,,2.0,,80,574,584,208593,7564
2021-03-13,S92000003,Scotland,464,209057,3824.679839004757,73.28942553969996,4,7568,138.4559092572265,2696,1348690,24674.167581412366,11672,538,4.609321453050034,3.2282607922749285,4774,6898,28.0,,4.0,,75,463,464,209057,7568
2021-03-14,S92000003,Scotland,443,209500,3832.784485912917,73.472374679839,7,7575,138.5839736553238,2511,1351201,24720.10611050128,10259,504,4.912759528219125,3.237866013444229,4662,5597,26.0,,4.0,,64,440,443,209500,7575
2021-03-15,S92000003,Scotland,688,210188,3845.371386754482,75.30186608122942,1,7576,138.60226856933772,4613,1355814,24804.50054884742,26180,756,2.8877005347593583,3.2815578010515725,17338,8842,40.0,,4.0,,106,650,688,210188,7576
2021-03-16,S92000003,Scotland,572,210760,3855.836077570436,73.81997804610319,11,7587,138.8035126234907,4255,1360069,24882.345407976583,27225,637,2.3397612488521577,3.184350468473031,19666,7559,25.0,,2.0,,88,549,572,210760,7587
2021-03-17,S92000003,Scotland,597,211357,3866.758141236736,73.36260519575558,8,7595,138.94987193560192,3759,1363828,24951.11598975485,21705,683,3.146740382400368,3.172058885561227,14299,7406,36.0,,5.0,,93,590,597,211357,7595
2021-03-18,S92000003,Scotland,552,211909,3876.856933772412,71.35016465422612,3,7598,139.0047566776436,3794,1367622,25020.5268935236,24030,618,2.571785268414482,3.088091503176021,11759,12271,32.0,,0.0,,76,542,552,211909,7598
2021-03-19,S92000003,Scotland,542,212451,3886.7727771679474,70.58177826564216,6,7604,139.11452616172704,4274,1371896,25098.719356019028,21978,603,2.743652743652744,3.0332263769757213,9713,12265,23.0,,2.0,,71,532,542,212451,7604
2021-03-20,S92000003,Scotland,458,212909,3895.151847786316,70.47200878155873,5,7609,139.20600073179656,2855,1374751,25150.95133552872,12041,512,4.25213852670044,3.007293366244125,4754,7287,19.0,,3.0,,44,468,458,212909,7609
2021-03-21,S92000003,Scotland,463,213372,3903.622392974753,70.83790706183682,4,7613,139.27918038785216,2585,1377336,25198.243688254668,10987,500,4.55083280240284,2.989330262372872,4966,6021,29.0,,2.0,,65,435,463,213372,7613
2021-03-22,S92000003,Scotland,680,214052,3916.062934504208,70.69154774972557,3,7616,139.3340651298939,5411,1382747,25297.2374679839,28230,753,2.667375132837407,2.9453610221893896,17205,11025,32.0,,1.0,,85,668,680,214052,7616
2021-03-23,S92000003,Scotland,603,214655,3927.094767654592,71.2586900841566,3,7619,139.3889498719356,5278,1388025,25393.798024149288,29221,671,2.2962937613360253,2.92863312459512,19195,10026,28.0,,4.0,,61,610,603,214655,7619
2021-03-24,S92000003,Scotland,541,215196,3936.992316136114,70.23417489937798,4,7623,139.46212952799124,4461,1392486,25475.411635565317,23533,599,2.545361832320571,2.836955072656979,14363,9170,27.0,,3.0,,65,534,541,215196,7623
2021-03-25,S92000003,Scotland,573,215769,3947.475301866081,70.61836809366996,7,7630,139.59019392608857,4258,1396744,25553.31137943652,25768,645,2.50310462589258,2.8222564873021523,11914,13854,29.0,,4.0,,61,584,573,215769,7630
2021-03-26,S92000003,Scotland,474,216243,3956.147091108672,69.37431394072448,5,7635,139.68166849615807,4069,1400813,25627.75338455909,22276,525,2.3567965523433294,2.765428526332404,9884,12392,23.0,,3.0,,58,467,474,216243,7635
2021-03-27,S92000003,Scotland,386,216629,3963.208927918039,68.05708013172338,5,7640,139.7731430662276,2881,1403694,25680.46103183315,12223,424,3.468870162807821,2.704318238547537,4921,7302,20.0,,2.0,,31,393,386,216629,7640
2021-03-28,S92000003,Scotland,357,216986,3969.740212221003,66.11781924624954,5,7645,139.8646176362971,3011,1406705,25735.547017929017,12554,406,3.234028994742712,2.615649686291083,5819,6735,24.0,,4.0,,37,369,357,216986,7645
2021-03-29,S92000003,Scotland,514,217500,3979.143798024149,63.08086351994146,5,7650,139.95609220636663,5546,1412251,25837.01061105013,29314,569,1.941052057037593,2.478549154555844,18608,10706,22.0,,2.0,,58,511,514,217500,7650
2021-03-30,S92000003,Scotland,394,217894,3986.351994145628,59.25722649103549,2,7652,139.99268203439445,4665,1416916,25922.356384924988,26991,449,1.6635174687858916,2.3693329577686217,18305,8686,20.0,,2.0,,56,393,394,217894,7652
2021-03-31,S92000003,Scotland,394,218288,3993.5601902671056,56.567874130991584,1,7653,140.01097694840834,3915,1420831,25993.98097328943,22337,462,2.068317141961767,2.297590830763949,14545,7792,21.0,,2.0,,58,404,394,218288,7653
2021-04-01,S92000003,Scotland,413,218701,4001.1159897548487,53.64068788876693,1,7654,140.02927186242223,3477,1424308,26057.59238931577,23868,463,1.939835763365175,2.205090831288487,11925,11943,22.0,,3.0,,52,411,413,218701,7654
2021-04-02,S92000003,Scotland,353,219054,4007.5740944017566,51.427003293084525,2,7656,140.06586169045005,2876,1427184,26110.20856201976,16670,397,2.3815236952609475,2.2020464444243766,7173,9497,26.0,,1.0,,41,356,353,219054,7656
2021-04-03,S92000003,Scotland,280,219334,4012.6966703256494,49.48774240761068,2,7658,140.10245151847786,2474,1429658,26155.47017929016,11323,319,2.817274573876181,2.142502638808307,5195,6128,17.0,,1.0,,36,283,280,219334,7658
2021-04-04,S92000003,Scotland,254,219588,4017.343578485181,47.60336626417856,1,7659,140.1207464324918,2258,1431916,26196.780095133552,11354,294,2.589395807644882,2.0816737982616296,6596,4758,15.0,,0.0,,33,261,254,219588,7659
2021-04-05,S92000003,Scotland,293,219881,4022.703988291255,43.56019026710575,4,7663,140.1939260885474,3059,1434975,26252.744237102088,20356,335,1.645706425623895,2.045914566701029,14487,5869,31.0,,2.0,,39,296,293,219881,7663
2021-04-06,S92000003,Scotland,356,220237,4029.2169776802048,42.86498353457738,2,7665,140.2305159165752,4056,1439031,26326.948408342483,25299,392,1.5494683584331397,2.028855167788304,17677,7622,19.0,,2.0,,37,355,356,220237,7665
2021-04-07,S92000003,Scotland,282,220519,4034.376143432126,40.815953165020126,2,7667,140.267105744603,3296,1442327,26387.24844493231,22214,325,1.4630413252903576,1.9262457660736625,15663,6551,21.0,,2.0,,35,290,282,220519,7667
2021-04-08,S92000003,Scotland,282,220801,4039.535309184047,38.41931942919868,2,7669,140.3036955726308,3020,1445347,26442.4990852543,23011,337,1.4645169701447134,1.84216790680888,12076,10935,21.0,,0.0,,40,297,282,220801,7669
2021-04-09,S92000003,Scotland,266,221067,4044.4017563117454,36.82766190998903,2,7671,140.34028540065862,3095,1448442,26499.12184412733,19469,302,1.5511839334326365,1.731992242118082,9568,9901,20.0,,0.0,,47,255,266,221067,7671
2021-04-10,S92000003,Scotland,227,221294,4048.5547017929016,35.858031467252104,3,7674,140.39517014270032,2304,1450746,26541.27332601537,10273,265,2.579577533339823,1.7048554282596835,4877,5396,15.0,,1.0,,42,223,227,221294,7674
2021-04-11,S92000003,Scotland,212,221506,4052.433223563849,35.089645078668134,2,7676,140.43175997072814,2198,1452944,26581.48554701793,10044,244,2.429311031461569,1.6836820596023447,5433,4611,13.0,,1.0,,27,217,212,221506,7676
2021-04-12,S92000003,Scotland,260,221766,4057.189901207464,34.485912916209294,0,7676,140.43175997072814,3668,1456612,26648.591291620927,23934,307,1.2826940753739449,1.617949405560025,17724,6210,14.0,,1.0,,35,272,260,221766,7676
2021-04-13,S92000003,Scotland,261,222027,4061.9648737650937,32.7478960848884,0,7676,140.43175997072814,3362,1459974,26710.098792535675,23988,298,1.2422878105719526,1.563193488449068,18737,5251,11.0,,2.0,,46,252,261,222027,7676
2021-04-14,S92000003,Scotland,212,222239,4065.843395536041,31.46725210391511,3,7679,140.48664471276985,2845,1462819,26762.14782290523,19990,244,1.2206103051525763,1.5278213435953147,14811,5179,15.0,,2.0,,26,218,212,222239,7679
2021-04-15,S92000003,Scotland,198,222437,4069.465788510794,29.930479326747164,2,7681,140.52323454079766,2740,1465559,26812.275887303327,20883,241,1.15404874778528,1.4784454935021505,11738,9145,15.0,,0.0,,39,202,198,222437,7681
2021-04-16,S92000003,Scotland,382,222819,4076.454445664105,32.05268935236005,1,7682,140.54152945481155,2579,1468138,26859.45847054519,18006,633,3.515494835054981,1.7558488963010743,9111,8895,14.0,,1.0,,30,603,382,222819,7682
