Date,CA,CAName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,PositiveTests,PositiveTestsLFDOnly,PositivePillar1,PositivePillar2
2020-03-16,S12000049,Glasgow City,3,27,,,,,,,0,1,0.1573217544522056,6,,6.0,0.0
2020-03-16,S12000050,North Lanarkshire,4,18,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-17,S12000005,Clackmannanshire,0,3,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000006,Dumfries and Galloway,3,6,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-17,S12000008,East Ayrshire,2,5,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-17,S12000011,East Renfrewshire,1,8,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-17,S12000014,Falkirk,2,8,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-17,S12000017,Highland,1,6,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-17,S12000018,Inverclyde,2,6,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-17,S12000019,Midlothian,0,3,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000021,North Ayrshire,1,5,,,,,,,1,1,0.74487895716946,1,,1.0,0.0
2020-03-17,S12000026,Scottish Borders,0,5,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000028,South Ayrshire,2,6,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-17,S12000029,South Lanarkshire,1,9,,,,,,,1,1,0.3117012655071379,1,,1.0,0.0
2020-03-17,S12000030,Stirling,1,10,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-17,S12000033,Aberdeen City,2,9,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-17,S12000034,Aberdeenshire,0,9,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000035,Argyll and Bute,0,1,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000036,City of Edinburgh,3,29,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-17,S12000038,Renfrewshire,1,5,,,,,,,0,1,0.5574446736161436,1,,1.0,0.0
2020-03-17,S12000039,West Dunbartonshire,3,7,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-17,S12000040,West Lothian,2,5,,,,,,,0,1,0.544010445000544,2,,2.0,0.0
2020-03-17,S12000041,Angus,0,5,,,,,,,0,0,0.0,0,,,
2020-03-17,S12000042,Dundee City,1,13,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-17,S12000045,East Dunbartonshire,1,11,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-17,S12000047,Fife,1,11,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-17,S12000048,Perth and Kinross,2,4,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-17,S12000049,Glasgow City,5,32,,,,,,,0,1,0.1573217544522056,11,,11.0,0.0
2020-03-17,S12000050,North Lanarkshire,6,24,,,,,,,0,0,0.0,8,,8.0,0.0
2020-03-18,S12000005,Clackmannanshire,0,3,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000006,Dumfries and Galloway,3,9,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-18,S12000008,East Ayrshire,2,7,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-18,S12000011,East Renfrewshire,0,8,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000014,Falkirk,4,12,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-18,S12000017,Highland,1,7,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-18,S12000018,Inverclyde,0,6,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000019,Midlothian,0,3,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000021,North Ayrshire,2,7,,,,,,,0,1,0.74487895716946,2,,2.0,0.0
2020-03-18,S12000026,Scottish Borders,2,7,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-18,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000028,South Ayrshire,0,6,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000029,South Lanarkshire,2,11,,,,,,,0,1,0.3117012655071379,2,,2.0,0.0
2020-03-18,S12000030,Stirling,2,12,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-18,S12000033,Aberdeen City,1,10,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-18,S12000034,Aberdeenshire,0,9,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000035,Argyll and Bute,0,1,,,,,,,0,0,0.0,0,,,
2020-03-18,S12000036,City of Edinburgh,3,32,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-18,S12000038,Renfrewshire,1,6,,,,,,,0,1,0.5574446736161436,1,,1.0,0.0
2020-03-18,S12000039,West Dunbartonshire,2,9,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-18,S12000040,West Lothian,1,6,,,,,,,0,1,0.544010445000544,1,,1.0,0.0
2020-03-18,S12000041,Angus,1,6,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-18,S12000042,Dundee City,2,15,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-18,S12000045,East Dunbartonshire,1,12,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-18,S12000047,Fife,2,13,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-18,S12000048,Perth and Kinross,1,5,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-18,S12000049,Glasgow City,3,35,,,,,,,0,1,0.1573217544522056,4,,4.0,0.0
2020-03-18,S12000050,North Lanarkshire,5,29,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-19,S12000005,Clackmannanshire,1,4,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000006,Dumfries and Galloway,5,14,,,,,,,0,0,0.0,8,,8.0,0.0
2020-03-19,S12000008,East Ayrshire,1,8,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000010,East Lothian,1,1,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000011,East Renfrewshire,1,9,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000014,Falkirk,0,12,,,,,,,1,1,0.6228201295465869,0,,,
2020-03-19,S12000017,Highland,1,8,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-19,S12000018,Inverclyde,2,8,,,,,,,1,1,1.2976901116013495,2,,2.0,0.0
2020-03-19,S12000019,Midlothian,1,4,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-19,S12000021,North Ayrshire,1,8,,,,,,,0,1,0.74487895716946,1,,1.0,0.0
2020-03-19,S12000026,Scottish Borders,1,8,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-19,S12000028,South Ayrshire,1,7,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000029,South Lanarkshire,1,12,,,,,,,0,1,0.3117012655071379,1,,1.0,0.0
2020-03-19,S12000030,Stirling,1,13,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000033,Aberdeen City,0,10,,,,,,,0,0,0.0,0,,,
2020-03-19,S12000034,Aberdeenshire,0,9,,,,,,,1,1,0.3834649896464453,0,,,
2020-03-19,S12000035,Argyll and Bute,0,1,,,,,,,0,0,0.0,0,,,
2020-03-19,S12000036,City of Edinburgh,3,35,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-19,S12000038,Renfrewshire,2,8,,,,,,,0,1,0.5574446736161436,2,,2.0,0.0
2020-03-19,S12000039,West Dunbartonshire,4,13,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-19,S12000040,West Lothian,0,6,,,,,,,0,1,0.544010445000544,0,,,
2020-03-19,S12000041,Angus,2,8,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-19,S12000042,Dundee City,1,16,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000045,East Dunbartonshire,2,14,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-19,S12000047,Fife,1,14,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000048,Perth and Kinross,1,6,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-19,S12000049,Glasgow City,12,47,,,,,,,0,1,0.1573217544522056,14,,14.0,0.0
2020-03-19,S12000050,North Lanarkshire,4,33,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-20,S12000005,Clackmannanshire,0,4,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000006,Dumfries and Galloway,5,19,,,,,,,0,0,0.0,8,,8.0,0.0
2020-03-20,S12000008,East Ayrshire,0,8,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000010,East Lothian,0,1,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000011,East Renfrewshire,3,12,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-20,S12000014,Falkirk,5,17,,,,,,,2,3,1.868460388639761,6,,6.0,0.0
2020-03-20,S12000017,Highland,1,9,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-20,S12000018,Inverclyde,7,15,,,,,,,1,2,2.595380223202699,8,,8.0,0.0
2020-03-20,S12000019,Midlothian,2,6,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-20,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000021,North Ayrshire,3,11,,,,,,,0,1,0.74487895716946,3,,3.0,0.0
2020-03-20,S12000026,Scottish Borders,2,10,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-20,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000028,South Ayrshire,1,8,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-20,S12000029,South Lanarkshire,3,15,,,,,,,0,1,0.3117012655071379,3,,3.0,0.0
2020-03-20,S12000030,Stirling,3,16,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-20,S12000033,Aberdeen City,1,11,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-20,S12000034,Aberdeenshire,2,11,,,,,,,0,1,0.3834649896464453,2,,2.0,0.0
2020-03-20,S12000035,Argyll and Bute,0,1,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000036,City of Edinburgh,5,40,,,,,,,0,0,0.0,8,,8.0,0.0
2020-03-20,S12000038,Renfrewshire,2,10,,,,,,,0,1,0.5574446736161436,2,,2.0,0.0
2020-03-20,S12000039,West Dunbartonshire,9,22,,,,,,,1,1,1.131990038487661,10,,10.0,0.0
2020-03-20,S12000040,West Lothian,3,9,,,,,,,0,1,0.544010445000544,3,,3.0,0.0
2020-03-20,S12000041,Angus,3,11,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-20,S12000042,Dundee City,6,22,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-20,S12000045,East Dunbartonshire,0,14,,,,,,,0,0,0.0,0,,,
2020-03-20,S12000047,Fife,7,21,,,,,,,0,0,0.0,7,,7.0,0.0
2020-03-20,S12000048,Perth and Kinross,1,7,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-20,S12000049,Glasgow City,9,56,,,,,,,1,2,0.3146435089044113,9,,9.0,0.0
2020-03-20,S12000050,North Lanarkshire,1,34,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-21,S12000005,Clackmannanshire,0,4,,,,,,,0,0,0.0,0,,,
2020-03-21,S12000006,Dumfries and Galloway,2,21,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-21,S12000008,East Ayrshire,1,9,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-21,S12000010,East Lothian,2,3,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-21,S12000011,East Renfrewshire,3,15,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-21,S12000014,Falkirk,2,19,,,,,,,0,3,1.868460388639761,2,,2.0,0.0
2020-03-21,S12000017,Highland,3,12,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-21,S12000018,Inverclyde,3,18,,,,,,,0,2,2.595380223202699,5,,5.0,0.0
2020-03-21,S12000019,Midlothian,3,9,,,,,,,1,1,1.0735373054213635,3,,3.0,0.0
2020-03-21,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-21,S12000021,North Ayrshire,0,11,,,,,,,0,1,0.74487895716946,0,,,
2020-03-21,S12000026,Scottish Borders,0,10,,,,,,,0,0,0.0,0,,,
2020-03-21,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-21,S12000028,South Ayrshire,4,12,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-21,S12000029,South Lanarkshire,4,19,,,,,,,1,2,0.6234025310142759,4,,4.0,0.0
2020-03-21,S12000030,Stirling,2,18,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-21,S12000033,Aberdeen City,0,11,,,,,,,0,0,0.0,0,,,
2020-03-21,S12000034,Aberdeenshire,0,11,,,,,,,0,1,0.3834649896464453,0,,,
2020-03-21,S12000035,Argyll and Bute,1,2,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-21,S12000036,City of Edinburgh,9,49,,,,,,,1,1,0.1895303438080436,10,,10.0,0.0
2020-03-21,S12000038,Renfrewshire,5,15,,,,,,,0,1,0.5574446736161436,5,,5.0,0.0
2020-03-21,S12000039,West Dunbartonshire,2,24,,,,,,,0,1,1.131990038487661,4,,4.0,0.0
2020-03-21,S12000040,West Lothian,1,10,,,,,,,1,2,1.088020890001088,1,,1.0,0.0
2020-03-21,S12000041,Angus,0,11,,,,,,,0,0,0.0,0,,,
2020-03-21,S12000042,Dundee City,4,26,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-21,S12000045,East Dunbartonshire,1,15,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-21,S12000047,Fife,2,23,,,,,,,1,1,0.2672867719776548,3,,3.0,0.0
2020-03-21,S12000048,Perth and Kinross,1,8,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-21,S12000049,Glasgow City,9,65,,,,,,,1,3,0.471965263356617,10,,10.0,0.0
2020-03-21,S12000050,North Lanarkshire,3,37,,,,,,,0,0,0.0,9,,9.0,0.0
2020-03-22,S12000005,Clackmannanshire,0,4,,,,,,,0,0,0.0,0,,,
2020-03-22,S12000006,Dumfries and Galloway,4,25,,,,,,,0,0,0.0,7,,7.0,0.0
2020-03-22,S12000008,East Ayrshire,1,10,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-22,S12000010,East Lothian,1,4,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-22,S12000011,East Renfrewshire,3,18,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-22,S12000014,Falkirk,4,23,,,,,,,0,3,1.868460388639761,4,,4.0,0.0
2020-03-22,S12000017,Highland,2,14,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-22,S12000018,Inverclyde,6,24,,,,,,,0,2,2.595380223202699,7,,7.0,0.0
2020-03-22,S12000019,Midlothian,1,10,,,,,,,1,2,2.147074610842727,1,,1.0,0.0
2020-03-22,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-22,S12000021,North Ayrshire,3,14,,,,,,,1,2,1.48975791433892,3,,3.0,0.0
2020-03-22,S12000026,Scottish Borders,5,15,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-22,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-22,S12000028,South Ayrshire,4,16,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-22,S12000029,South Lanarkshire,9,28,,,,,,,0,2,0.6234025310142759,9,,9.0,0.0
2020-03-22,S12000030,Stirling,0,18,,,,,,,0,0,0.0,0,,,
2020-03-22,S12000033,Aberdeen City,0,11,,,,,,,0,0,0.0,0,,,
2020-03-22,S12000034,Aberdeenshire,0,11,,,,,,,0,1,0.3834649896464453,0,,,
2020-03-22,S12000035,Argyll and Bute,0,2,,,,,,,0,0,0.0,0,,,
2020-03-22,S12000036,City of Edinburgh,7,56,,,,,,,0,1,0.1895303438080436,7,,7.0,0.0
2020-03-22,S12000038,Renfrewshire,2,17,,,,,,,0,1,0.5574446736161436,2,,2.0,0.0
2020-03-22,S12000039,West Dunbartonshire,1,25,,,,,,,0,1,1.131990038487661,2,,2.0,0.0
2020-03-22,S12000040,West Lothian,4,14,,,,,,,0,2,1.088020890001088,5,,5.0,0.0
2020-03-22,S12000041,Angus,1,12,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-22,S12000042,Dundee City,3,29,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-22,S12000045,East Dunbartonshire,1,16,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-22,S12000047,Fife,4,27,,,,,,,1,2,0.5345735439553096,4,,4.0,0.0
2020-03-22,S12000048,Perth and Kinross,0,8,,,,,,,1,1,0.6582845105654663,0,,,
2020-03-22,S12000049,Glasgow City,5,70,,,,,,,1,4,0.6292870178088226,6,,6.0,0.0
2020-03-22,S12000050,North Lanarkshire,2,39,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-23,S12000005,Clackmannanshire,3,7,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-23,S12000006,Dumfries and Galloway,5,30,,,,,,,0,0,0.0,10,,10.0,0.0
2020-03-23,S12000008,East Ayrshire,2,12,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-23,S12000010,East Lothian,0,4,,,,,,,0,0,0.0,0,,,
2020-03-23,S12000011,East Renfrewshire,1,19,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-23,S12000014,Falkirk,5,28,,,,,,,1,4,2.491280518186348,7,,7.0,0.0
2020-03-23,S12000017,Highland,3,17,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-23,S12000018,Inverclyde,7,31,,,,,,,0,2,2.595380223202699,9,,9.0,0.0
2020-03-23,S12000019,Midlothian,1,11,,,,,,,0,2,2.147074610842727,1,,1.0,0.0
2020-03-23,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-23,S12000021,North Ayrshire,2,16,,,,,,,1,3,2.23463687150838,2,,2.0,0.0
2020-03-23,S12000026,Scottish Borders,6,21,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-23,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-23,S12000028,South Ayrshire,2,18,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-23,S12000029,South Lanarkshire,9,37,,,,,,,1,3,0.9351037965214138,10,,10.0,0.0
2020-03-23,S12000030,Stirling,2,20,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-23,S12000033,Aberdeen City,3,14,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-23,S12000034,Aberdeenshire,2,13,,,,,,,0,1,0.3834649896464453,4,,4.0,0.0
2020-03-23,S12000035,Argyll and Bute,4,6,,,,,,,0,0,0.0,4,,4.0,0.0
2020-03-23,S12000036,City of Edinburgh,13,69,,,,,,,0,1,0.1895303438080436,14,,14.0,0.0
2020-03-23,S12000038,Renfrewshire,6,23,,,,,,,0,1,0.5574446736161436,6,,6.0,0.0
2020-03-23,S12000039,West Dunbartonshire,4,29,,,,,,,0,1,1.131990038487661,5,,5.0,0.0
2020-03-23,S12000040,West Lothian,4,18,,,,,,,0,2,1.088020890001088,4,,4.0,0.0
2020-03-23,S12000041,Angus,0,12,,,,,,,0,0,0.0,0,,,
2020-03-23,S12000042,Dundee City,8,37,,,,,,,0,0,0.0,10,,10.0,0.0
2020-03-23,S12000045,East Dunbartonshire,0,16,,,,,,,0,0,0.0,0,,,
2020-03-23,S12000047,Fife,10,37,,,,,,,1,3,0.8018603159329645,10,,10.0,0.0
2020-03-23,S12000048,Perth and Kinross,3,11,,,,,,,0,1,0.6582845105654663,3,,3.0,0.0
2020-03-23,S12000049,Glasgow City,23,93,,,,,,,0,4,0.6292870178088226,25,,25.0,0.0
2020-03-23,S12000050,North Lanarkshire,7,46,,,,,,,0,0,0.0,9,,9.0,0.0
2020-03-24,S12000005,Clackmannanshire,1,8,,,,,,,1,1,1.9496977968414897,1,,1.0,0.0
2020-03-24,S12000006,Dumfries and Galloway,7,37,,,,,,,0,0,0.0,18,,18.0,0.0
2020-03-24,S12000008,East Ayrshire,2,14,,,,,,,1,1,0.8223684210526315,2,,2.0,0.0
2020-03-24,S12000010,East Lothian,3,7,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-24,S12000011,East Renfrewshire,0,19,,,,,,,0,0,0.0,0,,,
2020-03-24,S12000014,Falkirk,8,36,,,,,,,0,4,2.491280518186348,9,,9.0,0.0
2020-03-24,S12000017,Highland,0,17,,,,,,,0,0,0.0,0,,,
2020-03-24,S12000018,Inverclyde,10,41,,,,,,,0,2,2.595380223202699,11,,11.0,0.0
2020-03-24,S12000019,Midlothian,2,13,,,,,,,0,2,2.147074610842727,3,,3.0,0.0
2020-03-24,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-24,S12000021,North Ayrshire,9,25,,,,,,,1,4,2.97951582867784,9,,9.0,0.0
2020-03-24,S12000026,Scottish Borders,9,30,,,,,,,0,0,0.0,10,,10.0,0.0
2020-03-24,S12000027,Shetland Islands,0,24,,,,,,,0,0,0.0,0,,,
2020-03-24,S12000028,South Ayrshire,10,28,,,,,,,0,0,0.0,10,,10.0,0.0
2020-03-24,S12000029,South Lanarkshire,16,53,,,,,,,0,3,0.9351037965214138,18,,18.0,0.0
2020-03-24,S12000030,Stirling,5,25,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-24,S12000033,Aberdeen City,4,18,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-24,S12000034,Aberdeenshire,2,15,,,,,,,0,1,0.3834649896464453,3,,3.0,0.0
2020-03-24,S12000035,Argyll and Bute,4,10,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-24,S12000036,City of Edinburgh,19,88,,,,,,,0,1,0.1895303438080436,22,,22.0,0.0
2020-03-24,S12000038,Renfrewshire,1,24,,,,,,,0,1,0.5574446736161436,3,,3.0,0.0
2020-03-24,S12000039,West Dunbartonshire,2,31,,,,,,,1,2,2.2639800769753227,2,,2.0,0.0
2020-03-24,S12000040,West Lothian,1,19,,,,,,,0,2,1.088020890001088,2,,2.0,0.0
2020-03-24,S12000041,Angus,5,17,,,,,,,0,0,0.0,5,,5.0,0.0
2020-03-24,S12000042,Dundee City,10,47,,,,,,,0,0,0.0,10,,10.0,0.0
2020-03-24,S12000045,East Dunbartonshire,7,23,,,,,,,0,0,0.0,7,,7.0,0.0
2020-03-24,S12000047,Fife,3,40,,,,,,,0,3,0.8018603159329645,3,,3.0,0.0
2020-03-24,S12000048,Perth and Kinross,5,16,,,,,,,0,1,0.6582845105654663,5,,5.0,0.0
2020-03-24,S12000049,Glasgow City,15,108,,,,,,,1,5,0.7866087722610282,17,,17.0,0.0
2020-03-24,S12000050,North Lanarkshire,6,52,,,,,,,2,2,0.5862695667467902,16,,16.0,0.0
2020-03-25,S12000005,Clackmannanshire,3,11,,,,,,,0,1,1.9496977968414897,4,,4.0,0.0
2020-03-25,S12000006,Dumfries and Galloway,8,45,,,,,,,1,1,0.6743543057522422,16,,16.0,0.0
2020-03-25,S12000008,East Ayrshire,5,19,,,,,,,0,1,0.8223684210526315,8,,8.0,0.0
2020-03-25,S12000010,East Lothian,6,13,,,,,,,0,0,0.0,8,,8.0,0.0
2020-03-25,S12000011,East Renfrewshire,7,26,,,,,,,0,0,0.0,9,,9.0,0.0
2020-03-25,S12000014,Falkirk,7,43,,,,,,,0,4,2.491280518186348,8,,8.0,0.0
2020-03-25,S12000017,Highland,4,21,,,,,,,0,0,0.0,9,,9.0,0.0
2020-03-25,S12000018,Inverclyde,5,46,,,,,,,0,2,2.595380223202699,6,,6.0,0.0
2020-03-25,S12000019,Midlothian,1,14,,,,,,,0,2,2.147074610842727,2,,2.0,0.0
2020-03-25,S12000020,Moray,0,2,,,,,,,0,0,0.0,0,,,
2020-03-25,S12000021,North Ayrshire,3,28,,,,,,,0,4,2.97951582867784,4,,4.0,0.0
2020-03-25,S12000026,Scottish Borders,9,39,,,,,,,1,1,0.8677542519958349,10,,10.0,0.0
2020-03-25,S12000027,Shetland Islands,2,26,,,,,,,0,0,0.0,2,,2.0,0.0
2020-03-25,S12000028,South Ayrshire,8,36,,,,,,,0,0,0.0,9,,9.0,0.0
2020-03-25,S12000029,South Lanarkshire,10,63,,,,,,,0,3,0.9351037965214138,11,,11.0,0.0
2020-03-25,S12000030,Stirling,7,32,,,,,,,0,0,0.0,11,,11.0,0.0
2020-03-25,S12000033,Aberdeen City,2,20,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-25,S12000034,Aberdeenshire,5,20,,,,,,,0,1,0.3834649896464453,8,,8.0,0.0
2020-03-25,S12000035,Argyll and Bute,1,11,,,,,,,1,1,1.1705489874751258,7,,7.0,0.0
2020-03-25,S12000036,City of Edinburgh,9,97,,,,,,,2,3,0.568591031424131,14,,14.0,0.0
2020-03-25,S12000038,Renfrewshire,1,25,,,,,,,1,2,1.1148893472322872,1,,1.0,0.0
2020-03-25,S12000039,West Dunbartonshire,1,32,,,,,,,0,2,2.2639800769753227,3,,3.0,0.0
2020-03-25,S12000040,West Lothian,1,20,,,,,,,1,3,1.632031335001632,1,,1.0,0.0
2020-03-25,S12000041,Angus,8,25,,,,,,,1,1,0.8634087376964255,8,,8.0,0.0
2020-03-25,S12000042,Dundee City,13,60,,,,,,,1,1,0.6719526945303052,13,,13.0,0.0
2020-03-25,S12000045,East Dunbartonshire,5,28,,,,,,,1,1,0.9195402298850576,5,,5.0,0.0
2020-03-25,S12000047,Fife,8,48,,,,,,,0,3,0.8018603159329645,9,,9.0,0.0
2020-03-25,S12000048,Perth and Kinross,8,24,,,,,,,0,1,0.6582845105654663,8,,8.0,0.0
2020-03-25,S12000049,Glasgow City,24,132,,,,,,,1,6,0.943930526713234,27,,27.0,0.0
2020-03-25,S12000050,North Lanarkshire,11,63,,,,,,,0,2,0.5862695667467902,21,,21.0,0.0
2020-03-26,S12000005,Clackmannanshire,1,12,,,,,,,0,1,1.9496977968414897,2,,2.0,0.0
2020-03-26,S12000006,Dumfries and Galloway,11,56,,,,,,,2,3,2.023062917256727,21,,21.0,0.0
2020-03-26,S12000008,East Ayrshire,8,27,,,,,,,0,1,0.8223684210526315,8,,8.0,0.0
2020-03-26,S12000010,East Lothian,3,16,,,,,,,0,0,0.0,3,,3.0,0.0
2020-03-26,S12000011,East Renfrewshire,8,34,,,,,,,1,1,1.0410160316468873,8,,8.0,0.0
2020-03-26,S12000013,Na h-Eileanan Siar,1,1,,,,,,,0,0,0.0,1,,1.0,0.0
2020-03-26,S12000014,Falkirk,4,47,,,,,,,1,5,3.1141006477329345,5,,5.0,0.0
2020-03-26,S12000017,Highland,2,23,,,,,,,0,0,0.0,6,,6.0,0.0
2020-03-26,S12000018,Inverclyde,9,55,,,,,,,1,3,3.8930703348040487,9,,9.0,0.0
2020-03-26,S12000019,Midlothian,3,17,,,,,,,0,2,2.147074610842727,5,,5.0,0.0
2020-03-26,S12000020,Moray,2,4,,,,,,,0,0,0.0,2,,2.0,0.0
